Column1;user_id;status_id;created_at;is_retweet;is_quote;is_reply;lang;text;created_at_int;hora;dia
1711;user11375;tweet3517;2019-10-04 14:54:00;FALSO;FALSO;FALSO;es;20 años, futbolista. Sale a PASEAR A SU PERRO a las 17:30 DE LA TARDE. APARECE MUERTA EN UN CANAL CERCA DE SU CASA EN PUENTE ALTO. #NiUnaMenos;201910040;14;6
1760;user11378;tweet4867;2019-10-04 23:09:00;FALSO;FALSO;FALSO;es;Que buena @Quillayes_DLV que ahora tiene queso vegano! Y más barato que los otros ?????? https://t.co/a0d96brcGA;201910040;23;6
1777;user1720;tweet3083;2019-10-04 12:57:00;FALSO;FALSO;FALSO;es;Chanterio en Twitter https://t.co/d9RUk56Oq8;201910040;12;6
1831;user1723;tweet2006;2019-10-04 02:13:00;FALSO;FALSO;FALSO;es;Como estaremos de mal, que la única pregunta buena en #LlegoTuHoraTVN, es la de M.Vacarezza.;201910040;2;6
1950;user1730;tweet3133;2019-10-04 13:14:00;FALSO;FALSO;FALSO;es;Así nomas con el nefasto culiao https://t.co/aVbIyKIZRJ;201910040;13;6
1951;user1730;tweet3099;2019-10-04 13:02:00;FALSO;FALSO;FALSO;es;Capítulo culiao @ardb92 ??;201910040;13;6
1983;user11423;tweet2395;2019-10-04 04:00:00;FALSO;FALSO;FALSO;es;En vd q no me entiendo, pude haber estado durmiendo hace 1-2 hrs? Literal no he hecho NADA;201910040;4;6
2233;user11439;tweet4917;2019-10-04 23:30:00;FALSO;FALSO;FALSO;es;Bueno aquí está el adelanto de mi primera canción es muy pero muy importante para mi y muy pronto sale el video así que pendientes ???????????????????? https://t.co/qQEo5pONiz;201910040;23;6
2294;user11440;tweet2767;2019-10-04 11:08:00;FALSO;FALSO;FALSO;es;"La vida son 5 min...invertirlos sabiamente depende de nosotros????
Que sume y no reste!??
#FelizViernes https://t.co/hRscfjtogR";201910040;11;6
2441;user1743;tweet2846;2019-10-04 11:41:00;FALSO;FALSO;FALSO;es;Hay quienes insisten en casarse... es un cacho!!! El divorcio es más caro y mucho trámite;201910040;11;6
2445;user1743;tweet4905;2019-10-04 23:24:00;FALSO;FALSO;FALSO;es;Y en el preunic llegó la navidat https://t.co/Z299aalh7J;201910040;23;6
2461;user1743;tweet1599;2019-10-04 00:32:00;FALSO;FALSO;FALSO;es;"Suede en teatro Teletón...
Qué íntimo https://t.co/5RyFcGLFrS";201910040;0;6
2463;user1743;tweet4902;2019-10-04 23:23:00;FALSO;FALSO;FALSO;es;Faltan 4 meses para el cumpleaños de mi hijo mashor y ya se organiza. que terrible!!!;201910040;23;6
2713;user11447;tweet1910;2019-10-04 01:54:00;FALSO;FALSO;FALSO;es;"#Repost musicbizztv ??????
????
Qué es el Mastering ??
?
Mastering NO es:?
?
? Ajustar volúmenes y sonido de instrumentos individuales?
? Aplicar procesos creativos de efectos ?
? Definir la estética de una canción https://t.co/w0ey1mQKge";201910040;1;6
2717;user11447;tweet3263;2019-10-04 13:44:00;FALSO;FALSO;FALSO;es;"#Repost @TalulahNeira ??????
????
Con tanto gusto y celebrando el #DíaDeLaMúsicaChilena ya está en plataformas #RayosDeLuna, compuesta por eduardo_reyaguirrev, producida y mezclada por @BigtouchHiM y en el máster Óscar https://t.co/hbcd0KNCGt";201910040;13;6
2722;user11447;tweet4224;2019-10-04 19:22:00;FALSO;FALSO;FALSO;es;"#Repost @cotefoncea ??????
????
Hoy celebramos el día de la música en #traiguen junto a varias bandas de la región... nos vemos desde las 18:00hrs en el Gimnasio Presidente Balmaceda - Entrada Liberada  @cotefoncea  https://t.co/Fomy1ZzTn5";201910040;19;6
2723;user11447;tweet3980;2019-10-04 17:39:00;FALSO;FALSO;FALSO;es;"#Repost @museovparra ??????
????
""El día de tu cumpleaños
habría que embanderar
desde Arica a Magallanes
con banderas colora's""

Este 4 de octubre conmemoramos los 102 años del nacimiento de Violeta Parra, compartiendo https://t.co/wJS3YJVUqt";201910040;17;6
2738;user11447;tweet3641;2019-10-04 15:34:00;FALSO;FALSO;FALSO;es;"#Repost mammasoul_chile ??????
????
Buenos días ??.
Hoy empezó el día power con entrevista en radiouchile en el programa #semáforo con @antoestevez , puras mujeres en el set ??????.
.
Hablamos del show que tendremos mañana https://t.co/Tz2F4ygQzF";201910040;15;6
2745;user11447;tweet1764;2019-10-04 01:19:00;FALSO;FALSO;FALSO;es;"#Repost @Cielo_de_Dante ??????
????
Nuestra Líder y Vocalista @angel_galab te invita al show de este Sábado 5 en gamecoverrestobar
.
.
.
#CieloDeDante #ShowEnVivo #ChileanMusicians #MujeresALosEscenarios #ChileanMusic https://t.co/ZqO8eJ3dgz";201910040;1;6
2752;user11447;tweet1780;2019-10-04 01:22:00;FALSO;FALSO;FALSO;es;"#Repost hijosdealgo ??????
????
Disco terminado!!! Muchas gracias a todos los que nos apoyaron en el crowdfunding!! Estén disco es para uds. Sin su ayuda estaríamos como Tool.. Con disco nuevo pal 2067. Vamo ctm!! https://t.co/xIYddfpBDY";201910040;1;6
2755;user11447;tweet1834;2019-10-04 01:33:00;FALSO;FALSO;FALSO;es;"#Repost @lacumbredelrock ??????
????
Prepárense para ver en vivo a  @cotefoncea, ellos serán los encargados de cerrar la noche del sábado 5 de octubre en el escenario #JorgeGonzález. Entradas a través de @ticketpluscl https://t.co/HCWbNwVgnZ";201910040;1;6
3029;user11475;tweet4355;2019-10-04 20:10:00;FALSO;FALSO;FALSO;es;"wE reSUlta q huJi Cam me dejo de funcionar y tenia todas las fotos hay lo tendré q eliminar :( PERO MIS FOTOS :''""V";201910040;20;6
3031;user11475;tweet4608;2019-10-04 21:35:00;FALSO;FALSO;FALSO;es;Estaba leyendo un au KookMin/JiKook y se me perdioOOOoo :v se trataba de gemelos osea park's.. JiMin keria la atención de JunGkook pero este último salia con su gemeloOoo https://t.co/8HKSST3Wyy;201910040;21;6
3140;user6668;tweet4924;2019-10-04 23:33:00;FALSO;FALSO;FALSO;es;"Con @sebastianpinera
- alza en el transporte público 
- alza en las boletas de la luz
- alza en el boletas del agua
- aumento en la cesantía 
- crecimiento para el 1%
- saqueo y no sequía 
- etc, etc etc...!!
Ahí tienes tus #TiemposMejores";201910040;23;6
3142;user6668;tweet4713;2019-10-04 22:20:00;FALSO;FALSO;FALSO;es;"Putin y Trump. Weones de distintos sectores, pero con el mismo objetivo.
@GretaThunberg una joven poca informada y utilizada por adultos: Putin  https://t.co/8fQy3dJTkd";201910040;22;6
3359;user6671;tweet4168;2019-10-04 18:59:00;FALSO;FALSO;FALSO;es;@RichardM_A tu ! Estúpido! Me considero de clase media antes tanqueaba con 25 con súper, liberaron el precio pase a extra para invertir los mismos 25 ahora con ese nuevo precio mínimo necesitare 35 y para gas extra. Si eso no es afectación entonces que es? Animal!;201910040;18;6
3384;user11491;tweet4380;2019-10-04 20:19:00;FALSO;FALSO;FALSO;es;"?? #Fakenews habitantes del sector reportan esta ""noticia Falsa"" que los puchiñañas con mentiras pretender aterrorizar, crear zozobra y manipular la mente de las personas para ponerlos encontra de la @vppolicial. #TuiterosActivosNicaragua #Plomo19 #RedFSLN https://t.co/geS3gbi1px";201910040;20;6
3386;user11491;tweet2932;2019-10-04 12:05:00;FALSO;FALSO;FALSO;es;O sea.. Ahi no hay ningun organismo pendejo que abra su boca... @OEA_oficial  @Almagro_OEA2015 a no si son los lacayos arrastrados ddl imperio. Dictador https://t.co/dvzLMtKTzM;201910040;12;6
3411;user6673;tweet2843;2019-10-04 11:41:00;FALSO;FALSO;FALSO;es;demetria lovato es ESA hueona desubicada;201910040;11;6
3468;user28;tweet2324;2019-10-04 03:37:00;FALSO;FALSO;FALSO;es;The latest SabísQué!?! https://t.co/fiFdbctRP5 Thanks to @fernastro #marketerosnocturnos #publicidadmn;201910040;3;6
3621;user6676;tweet1748;2019-10-04 01:15:00;FALSO;FALSO;FALSO;es;"En medio de la crisis que afronta la Fe, del #SinodoAmazonico, Sínodo en Alemania, la Iglesia necesita pastores que hablen con parresía anunciando la verdad del Evangelio sin anestesia. ""Dios pedirá cuenta a los malos pastores por sus ovejas y sus muertes"" dice san Agustín [hilo]";201910040;1;6
3624;user6676;tweet1686;2019-10-04 00:55:00;FALSO;FALSO;FALSO;es;"Dios merece el honor debido, por la vuelta de la Comunión Eucarística de rodilla y en la boca! Si un sacerdote ""primero obliga a un creyente a pararse para recibir la Sagrada Comunión, o viene a sacar los reclinatorios de la iglesia, significa que el diablo ha entrado al templo"".";201910040;0;6
3680;user1774;tweet3151;2019-10-04 13:17:00;FALSO;FALSO;FALSO;es;Son afortunados los que tiene un@ a su lado ???? https://t.co/IGDW8RyQRR;201910040;13;6
3807;user11521;tweet2896;2019-10-04 11:56:00;FALSO;FALSO;FALSO;es;"Buen día kukes ????
Les dejamos este Axel de la suerte para que tengan un buen inicio de fin de semana ??
#FuturoImperfecto
#MacriEsPobreza 
#HabraConsecuencias 
#SiempreEsHoy https://t.co/2nkKKV6sYB";201910040;11;6
3808;user11521;tweet2926;2019-10-04 12:04:00;FALSO;FALSO;FALSO;es;"Simplemente gcias a esta mujer que encarna la esperanza ?? de gran parte del pueblo Argentino .
CFK ??????? PK https://t.co/uwaJVLWG5I";201910040;12;6
3810;user11521;tweet2904;2019-10-04 11:58:00;FALSO;FALSO;FALSO;es;En la Plata TOD??S con Florencia https://t.co/ABFF2fdA1a;201910040;11;6
3814;user11521;tweet2915;2019-10-04 12:01:00;FALSO;FALSO;FALSO;es;"Hay futuro volvemos con Alberto y Cristina ! ????? 
Es con TOD??S https://t.co/x5eWEUYE6D";201910040;12;6
3815;user11521;tweet2909;2019-10-04 11:59:00;FALSO;FALSO;FALSO;es;En la Provincia TOD??S con Axel y Verónica . https://t.co/D69xJwhiJU;201910040;11;6
3816;user11521;tweet2195;2019-10-04 02:58:00;FALSO;FALSO;FALSO;es;"Ya falta menos Fer !! 
No más Presos políticos , no hay democracia con Presos políticos .
Abrazo grande de todo POPULISMO K te esperamos compañero ????? https://t.co/NbJXni2sxh";201910040;2;6
4068;user1787;tweet2894;2019-10-04 11:56:00;FALSO;FALSO;FALSO;es;Muy feliz aniversario a mis queridas amigas y amigos de Tierras Blancas. ?? https://t.co/bi8WyjnMfQ;201910040;11;6
4080;user1787;tweet2691;2019-10-04 10:21:00;FALSO;FALSO;FALSO;es;Buenos días, les comparto entrevista en Diario La Región de Coquimbo. https://t.co/UKKqO098KJ;201910040;10;6
4085;user1787;tweet3610;2019-10-04 15:25:00;FALSO;FALSO;FALSO;es;Tal como lo recordé hoy en @LaTerceraTV, cuando defendimos a la ministra Castillo utilizamos argumentos jurídicos, y que debía acreditarse una infracción legal concreta de tal entidad que justificara su destitución https://t.co/R9qz6lssMc;201910040;15;6
4246;user11567;tweet1601;2019-10-04 00:32:00;FALSO;FALSO;FALSO;es;yo tengo 13 y piola voy en mitad de la tarde a cualquier lado en la calle a comprar pan y wea y nunca me ha pasado nada pero igual ando con la paranoia de que me van a secuestrar algun dia HDKSAD;201910040;0;6
4338;user6684;tweet4960;2019-10-04 23:46:00;FALSO;FALSO;FALSO;es;"Ahora los taxistas, uberistas dejan de serlo cuando no tienen señal.
Parece que pierden el ceLebro.";201910040;23;6
4339;user6684;tweet2827;2019-10-04 11:35:00;FALSO;FALSO;FALSO;es;"La comunidades indígenas le exigen al Gobierno que cumpla la implementación del plan de salvaguarda de los pueblos indígenas del Departamento de Arauca

Asesinan a la lideresa indígena Magdalena Cucubana en Arauca https://t.co/dIx4YAeLkJ vía @contagioradio1";201910040;11;6
4345;user6684;tweet1760;2019-10-04 01:18:00;FALSO;FALSO;FALSO;es;"Para aterrizar en Chiribiquete se necesita amar mucho y pagar con amor infinito.
O, ser narco.";201910040;1;6
4472;user11569;tweet2710;2019-10-04 10:35:00;FALSO;FALSO;FALSO;es;PAL PICO QUEDÉ CHAO;201910040;10;6
4479;user11569;tweet3303;2019-10-04 13:55:00;FALSO;FALSO;FALSO;es;es el cumpleaños de la wawa suprema ?? #ATpis26yearsYoungCute;201910040;13;6
4483;user11569;tweet2731;2019-10-04 10:45:00;FALSO;FALSO;FALSO;es;jopping lo produjo rupaul no tengo dudas;201910040;10;6
4553;user11571;tweet2596;2019-10-04 08:17:00;FALSO;FALSO;FALSO;es;"unas ganas de

*woah*

vomitar";201910040;8;6
4703;user1794;tweet2918;2019-10-04 12:01:00;FALSO;FALSO;FALSO;es;"A veces pienso que existe gente que vive todos los días con odio y viendo ""Fachos"" en cada esquina o publicación....";201910040;12;6
4705;user1794;tweet2772;2019-10-04 11:10:00;FALSO;FALSO;FALSO;es;Oye ya me sburiio el frio ?? estamos en octubre quiero primavera!!!;201910040;11;6
4709;user1794;tweet1710;2019-10-04 01:01:00;FALSO;FALSO;FALSO;es;Oye ya que @evanescence ?? hará un tour con @WTofficial comencé a escuchar sus canciones y son bastantes buenas me gustó #Endlesswar ???? #Worldscollidetour ojala vinieran a Chile ????;201910040;1;6
4905;user11587;tweet3007;2019-10-04 12:32:00;FALSO;FALSO;FALSO;es;Buen día mundo Twittero #FelizViernesATodos Que tengan un buen fin de semana;201910040;12;6
4911;user11587;tweet1567;2019-10-04 00:24:00;FALSO;FALSO;FALSO;es;Hola! Que hacen?;201910040;0;6
4916;user11587;tweet2170;2019-10-04 02:50:00;FALSO;FALSO;FALSO;es;Buenas noches gente interactuamos  mañana viernes.;201910040;2;6
5031;user11597;tweet1531;2019-10-04 00:08:00;FALSO;FALSO;FALSO;es;"Jueves 03 de octubre, 2019

Sobre los incidentes ocurridos en el Estadio Monunental David Arellano el día 03 de octubre del presente año, mientras transcurría el Arengazo previo al clásico, constatamos lo https://t.co/nM2PniRG1g";201910040;0;6
5194;user1809;tweet3017;2019-10-04 12:36:00;FALSO;FALSO;FALSO;es;"Vi un poco el tiempo y apague la TV #Bienvenidos13 vuelvo y están hablando de uds mismo Apago la TV la prendo y siguen con uds mismos
Que pasa
CHALUPA Maximiliano  @MLUKSICLEDERER con el matinal?
Dos horas sin tema?
Tu papa tiene que estar super contento con los resultados.
@T13";201910040;12;6
5195;user1809;tweet4278;2019-10-04 19:43:00;FALSO;FALSO;FALSO;es;"IRÓNICO.
Estoy de acuerdo con el MAGO RALPH.
GRETA no puede usar el odio en sus discursos.
#queesque";201910040;19;6
5204;user1809;tweet3646;2019-10-04 15:37:00;FALSO;FALSO;FALSO;es;"No tenia idea
que KARENTV seguía en @tvn
Y le pagan?

#LlegoTuHoraTVN

#NUINPUTOPESOMASPARATVN";201910040;15;6
5205;user1809;tweet3567;2019-10-04 15:12:00;FALSO;FALSO;FALSO;es;"Ya venían mal #intrusoslared toda la semanae invitan a LAMA de la Madrid como una estocada final.
Cuanto pagará el gran
Alfredo de la Madrid
para que su hijo aparezca en? #intrusosdeviernes 
LEON están con olor a GLADIOLO en #laredtv";201910040;15;6
5210;user1809;tweet4244;2019-10-04 19:30:00;FALSO;FALSO;FALSO;es;"""La única manera de aprovechar las aguas de invierno que no se están aprovechando es CONSTRUYENDO EMBALSES""

Fernando Santibañez
Experto de la  U Chile
Agroclimatologia";201910040;19;6
5211;user1809;tweet3675;2019-10-04 15:51:00;FALSO;FALSO;FALSO;es;"Muy WENO...Abrir la foto.
@SuperSchulz https://t.co/396kjVmu7Q";201910040;15;6
5399;user6686;tweet3286;2019-10-04 13:49:00;FALSO;FALSO;FALSO;es;Hola, żQue hacen a estás horas?.;201910040;13;6
5649;user1816;tweet3346;2019-10-04 14:09:00;FALSO;FALSO;FALSO;es;En el paradero de Pedro Montt con Uruguay (teatro municipal).Es el colmo que nadie fiscalice a los colectivos que estacionan buscando pasajeros y no se mueven.Dejando a las micros tomar y dejar pasajeros en 2da y 3ra fila con el riesgo que ello conlleva. @munivalpo @Carabdechile https://t.co/4ypsKVpuVL;201910040;14;6
5650;user1816;tweet3436;2019-10-04 14:31:00;FALSO;FALSO;FALSO;es;@BuenosDiasTVN el periodista que uds tienen es un chiste, hace un papelón, la señora no alcanza ni a hablar y el periodista le dice que no hable más porque según el está MUY emocionada. Eso si que es vender, una pena jugar así con la audiencia, eso vende. #MuyBuenosDiasTVN https://t.co/019Bg5Ch01;201910040;14;6
5653;user1816;tweet3560;2019-10-04 15:10:00;FALSO;FALSO;FALSO;es;Jajajajajajaja, 54 años la @helhuesukni, mentira..!! Por más que se arregle se ve de 60.. ????? @Bienvenidos13 #Bienvenidos13;201910040;15;6
5869;user1824;tweet2554;2019-10-04 06:12:00;FALSO;FALSO;FALSO;es;"Una persona se me acercó, me alabó y luego me dijo ""yo puedo darte trabajo"". Yo, perro viejo pensé: ""Al caballo se le hace cariño para montarlo"". Así que agradecí, pero aclaré. Tú no me das trabajo, tú me pagas un salario, quien te va vender trabajo soy yo. Ya estoy cesante. ??";201910040;6;6
6430;user1840;tweet4717;2019-10-04 22:22:00;FALSO;FALSO;FALSO;es;me gusta sapear lo que la gente escucha en spotify pero luego me acuerdo que también me pueden sapear a mi y a mis 10 horas seguidas de eurodance que me he mandado hoy;201910040;22;6
6504;user11686;tweet2889;2019-10-04 11:54:00;FALSO;FALSO;FALSO;es;"Todo lo relacionado a simposio internacional  en marco de @COP25CL organizado por #IFOP será informado @PRECOP25 
@MarCentro @crean_ifop @elllanquihue  @SernapescaX @SubpescaCL @mundoacuicola @OurOcean";201910040;11;6
6789;user11692;tweet3287;2019-10-04 13:49:00;FALSO;FALSO;FALSO;es;Crees tú que TVN miente para proteger a Natalia Conpagnon y Sebastián Dávalos ?RT @AtienzaCortes @miguelhuerta32 @luisgallardx @anzunza @melnicksergio @terranova60 @claudialarragu1 @jo_oce_ @PrimerPedal @13mae13 @Claunubed @rbascu1 @SandraV20085304 @Isabellarulis @VeronicG__;201910040;13;6
6790;user11692;tweet2831;2019-10-04 11:37:00;FALSO;FALSO;FALSO;es;MUJERES GRANDIOSAS.A Cubillos y Pérez Se les critica por elTono.Es una actitud.El bien común y los intereses de los chilenos están por sobre los intereses partidistas. Si hay convicción y pasión,no importa el tono, y no les  gusta que las mujeres alzen la voz,y eso es machismo.;201910040;11;6
6793;user11692;tweet4450;2019-10-04 20:43:00;FALSO;FALSO;FALSO;es;@goffarita1 yo tengo la frase de tu biografía en mi disco duro! Y me la repito todos los días ! ????;201910040;20;6
6794;user11692;tweet2872;2019-10-04 11:47:00;FALSO;FALSO;FALSO;es;"#LlegoTuHora #FelizViernesATodos 
Yo no lo creo nada!! TVN LIMPIANDO IMAGEN! Y NO REPITE PROGRAMA EN YOUTUBE! Delito grave Impune!!! https://t.co/J9GglhaZaE";201910040;11;6
6796;user11692;tweet2536;2019-10-04 05:21:00;FALSO;FALSO;FALSO;es;@ElCondeClive @Verofs3 JJaja , Lea y después me habla , infórmese;201910040;5;6
6824;user1847;tweet3142;2019-10-04 13:15:00;FALSO;FALSO;FALSO;es;"Tengo tiempo para saber,
si lo que sueño
concluye en algo... https://t.co/DJjt4jSp8X";201910040;13;6
6863;user1848;tweet3058;2019-10-04 12:50:00;FALSO;FALSO;FALSO;es;"X:

Mi mente cuando ando emo: Vecina baje a firulais!!";201910040;12;6
6976;user11704;tweet2467;2019-10-04 04:26:00;FALSO;FALSO;FALSO;es;GRAN VERDAD...!!!! https://t.co/6FgYWkqvH9;201910040;4;6
7161;user1850;tweet3794;2019-10-04 16:25:00;FALSO;FALSO;FALSO;es;"es mejor tener un payaso ladrón como piraña o una vende patria como bachelete de presidente que una pobladora o dueña de casa. Entiendan y dejen de votar por la derecha y nueva mayoria. 

buena tarde! https://t.co/XtX52Jhj3I";201910040;16;6
7162;user1850;tweet1803;2019-10-04 01:27:00;FALSO;FALSO;FALSO;es;Sabias? https://t.co/AUdeyQ8zhh;201910040;1;6
7383;user6696;tweet1777;2019-10-04 01:21:00;FALSO;FALSO;FALSO;es;"Tremendo espectáculo d iluminación y sonido presenta  estadio @MLB  Bravos Atlanta, mientras aquí  los estadios:
 Llenos d monte
Baños inexistentes
 Intalaciones arcaicas
 Inseguridad
Mala logística
Bueno ni calendario para esta temporada hay @LVBP @MinJuventdyDep @pinfantea";201910040;1;6
7401;user1854;tweet4906;2019-10-04 23:24:00;FALSO;FALSO;FALSO;es;He estado toda la semana resfriada ?? manden jengibre plz ????;201910040;23;6
7543;user1858;tweet3644;2019-10-04 15:37:00;FALSO;FALSO;FALSO;es;Mi bebé ???? https://t.co/hqFExD5REi;201910040;15;6
7878;user1865;tweet2621;2019-10-04 09:21:00;FALSO;FALSO;FALSO;es;No me quiero levantar po;201910040;9;6
8130;user1873;tweet1741;2019-10-04 01:14:00;FALSO;FALSO;FALSO;es;Tiene un aire a Halloween, esa es la idea?  #AHenFx;201910040;1;6
8358;user11753;tweet3265;2019-10-04 13:44:00;FALSO;FALSO;FALSO;es;@ElectroluxCL @FensaCL @MademsaCL estimados nuevamente tengo una negativa de uds ,ahora no pueden devolverme el dinero hasta el lunes ,ya pasaron los días hábiles! Hasta cuándo seguimos con la inoperancia?????????;201910040;13;6
8361;user11753;tweet3366;2019-10-04 14:14:00;FALSO;FALSO;FALSO;es;"@ElectroluxCL @MademsaCL @FensaCL fuera de mi molestia con esta empresa , me gustaría trabajar ahí, nadie trabaja los viernes! Es increíble, con todos los que he hablado me dicen ""es viernes y nadie trabaja"" envidio la forma de trabajar @SERNAC";201910040;14;6
8456;user1885;tweet4795;2019-10-04 22:51:00;FALSO;FALSO;FALSO;es;En esta me da lo mismo, Chantal Y Pía son Pésimas... Pero siendo sincero, Chantal es más que Pía... #GranRojoTVN;201910040;22;6
8842;user1899;tweet3942;2019-10-04 17:24:00;FALSO;FALSO;FALSO;es;@CineHoytsChile llevo más de media hora esperando que me contesten el teléfono, necesito comunicarme con ustedes;201910040;17;6
8846;user1899;tweet1637;2019-10-04 00:41:00;FALSO;FALSO;FALSO;es;@CineHoytsChile hola, tengo un problema con unas entradas que compré para el domingo, con quien me comunico?;201910040;0;6
8905;user11782;tweet4869;2019-10-04 23:09:00;FALSO;FALSO;FALSO;es;bienvenidos btob a mi top3 de grupos fav @OFFICIALBTOB https://t.co/yVo2BBx7qX;201910040;23;6
8906;user11782;tweet3949;2019-10-04 17:27:00;FALSO;FALSO;FALSO;es;por qué la gente necesita ayuda para stannear a un grupo, si realmente estás interesado eso saldrá de forma natural;201910040;17;6
8913;user11782;tweet2209;2019-10-04 03:00:00;FALSO;FALSO;FALSO;es;"en sus listas de ""mutuals que conozco"" nunca aparezco yo sjdhs apuesto a que nadie se sabe mi nombre, increíble ése nivel de irrelevancia";201910040;3;6
8914;user11782;tweet2056;2019-10-04 02:26:00;FALSO;FALSO;FALSO;es;nisiquiera he podido celebrar bien este año más de vejez de jeonghan xq estoy colapsada AAAAA ?? @pledis_17;201910040;2;6
9011;user1902;tweet3555;2019-10-04 15:09:00;FALSO;FALSO;FALSO;es;Feliz Cumpleaños hermosa ?? #HappyBirthdayLeighAnne https://t.co/mpno7spPwm;201910040;15;6
9184;user1905;tweet4700;2019-10-04 22:13:00;FALSO;FALSO;FALSO;es;"@muymatrera Obi wan Kenoba!
Me piden ayuda con la 6 y 8 y la verdad es que ni siquiera las miré
HELP ME! https://t.co/ylKef3KZee";201910040;22;6
9189;user1905;tweet4614;2019-10-04 21:38:00;FALSO;FALSO;FALSO;es;Te fuiste de adobo!!! https://t.co/9k7TP8RTnC;201910040;21;6
9196;user1905;tweet4127;2019-10-04 18:44:00;FALSO;FALSO;FALSO;es;Helado de chocolate con café para todes!!! https://t.co/2q56doXP0f;201910040;18;6
9205;user1905;tweet3741;2019-10-04 16:09:00;FALSO;FALSO;FALSO;es;"Primero Larraín pide rezar por guerra económica
Luego traen estatua de la Virgen a la Moneda
Ahora Piñera dice pedirá a San Isidro que llueva

Qué clase de medioevo es este?";201910040;16;6
9206;user1905;tweet3643;2019-10-04 15:37:00;FALSO;FALSO;FALSO;es;"Nalcaman aplica como #corpóreo ?

C.c. @Televisivamente";201910040;15;6
9298;user1911;tweet2012;2019-10-04 02:15:00;FALSO;FALSO;FALSO;es;Que entretenido los circuitos verdes en Instagram ??;201910040;2;6
9300;user1911;tweet3516;2019-10-04 14:54:00;FALSO;FALSO;FALSO;es;ELLA ME CORRIGE A MI, YO VOLA Y ESTA OTRA DISLEXICA.;201910040;14;6
9301;user1911;tweet3032;2019-10-04 12:41:00;FALSO;FALSO;FALSO;es;Hola, soy tu sicaria. Un gusto.;201910040;12;6
9302;user1911;tweet4469;2019-10-04 20:48:00;FALSO;FALSO;FALSO;es;Todo el día estuvo prácticamente bonito y justo ahora que salgo de la pega se larga a llover. Qué quieres de mi señor ?;201910040;20;6
