Column1;user_id;status_id;created_at;is_retweet;is_quote;is_reply;lang;text;created_at_int;hora;dia
12;user6640;tweet66831;2019-10-19 03:17:00;FALSO;FALSO;FALSO;es;Me paso mil días sin venir y después vuelvo a dar rt sólo a cosas que están pasando en Chile, pero es que qué rabia ver como se le echa la culpa de todo a la gente y no hacen nada por arreglarlo;201910190;3;7
45;user1684;tweet70804;2019-10-19 13:03:00;FALSO;FALSO;FALSO;es;"@sebastianpinera Es el momento oportuno para que SAQUE a @andreschadwickp por inoperante; cierre la Cámara de Diputados por zánganos y caros; modifique el Código Penal para que se puedan aplicar penas de verdad y devuélvale ALGO de autoridad a @Carabdechile #Ahorro$";201910190;13;7
104;user1686;tweet66485;2019-10-19 03:04:00;FALSO;FALSO;FALSO;es;@meganoticiascl  nadie avala el saqueo, pero seamos honestos, la@población está aburrida, de que nos roben y saqueen de por vida y con el beneplácito de nuestros gobiernos #NoMasAbuso #NoMasAlzas;201910190;3;7
117;user1686;tweet66413;2019-10-19 03:00:00;FALSO;FALSO;FALSO;es;Ojo... todos los cambios parten en el pueblo !! https://t.co/qA8WlRk1fW;201910190;3;7
144;user6644;tweet71695;2019-10-19 14:26:00;FALSO;FALSO;FALSO;es;Nadie me saca de la cabeza que la vieja sigue estando detrás de todo. @SeMurioLaVieja ? NO.;201910190;14;7
189;user1687;tweet71321;2019-10-19 13:51:00;FALSO;FALSO;FALSO;es;Por favor no suban las cotizaciones de independientes más del 10%  somos muchos los profesores que trabajamos de manera independiente y no tenemos otro ingreso, nos afecta mucho de manera negativa! @sebastianpinera  @GobiernodeChile  @DiputadosChile  @CamaraDiputados;201910190;13;7
203;user1688;tweet74618;2019-10-19 18:14:00;FALSO;FALSO;FALSO;es;Ossandon siempre ha sido un payaso, pero hoy lo encontré certero! #EvasionTodoElDía;201910190;18;7
205;user1688;tweet79967;2019-10-19 23:10:00;FALSO;FALSO;FALSO;es;"PIÑERA DEBE RENUNCIAR!!!,??
NO SE LA PUDO. 
SI QUIEREN ELIMINAR DELINCUENTES, QUE EMPIECE EL CABECILLA #TOQUEDEQUEDA #URGENTE #PIÑERA";201910190;23;7
208;user1688;tweet79860;2019-10-19 23:05:00;FALSO;FALSO;FALSO;es;"No se suponía que esto iba a pasar si ganaba @guillier???
Vergüenza nacional ??, no se expongan cabros, no queremos amanecer con muertes! #toquedequeda";201910190;23;7
479;user1690;tweet79838;2019-10-19 23:04:00;FALSO;FALSO;FALSO;es;#toquedequeda que conste que el toque de queda es efecto de políticos ineficientes, que meten a sus parientes en politica y paneles de expertos que no son expertos en la realidad de la gente;201910190;23;7
481;user1690;tweet71869;2019-10-19 14:42:00;FALSO;FALSO;FALSO;es;"En serio el PS critica tanto? Que han hecho ellos? Ah si defender a maduro xD
El PS han sido tan o igual de inútiles que el gobierno para atacar el malestar social que exploto #EstadoEmergencia";201910190;14;7
482;user1690;tweet75808;2019-10-19 19:50:00;FALSO;FALSO;FALSO;es;#ChileDesperto no quemen el metro po! Si lo dejan inutilizable cual es el beneficio?;201910190;19;7
487;user1690;tweet65300;2019-10-19 02:05:00;FALSO;FALSO;FALSO;es;Quemaron metros, entienden que eso significa aue esa gente no va a poder usar por meses tal vez el metro? La evasion era buena, no impedia el uso, pero esto es otra caso, es daño a la gente que buscan ayudar #EvasionMasivaTodoElDia;201910190;2;7
491;user1690;tweet65465;2019-10-19 02:14:00;FALSO;FALSO;FALSO;es;#EvasionMasivaTodoElDia dejen de quemar las estaciones! Estan dejando a gente sin transportee!;201910190;2;7
499;user1690;tweet66151;2019-10-19 02:47:00;FALSO;FALSO;FALSO;es;Me avisan que a las 2 la cosa se pone mas fea, alguien sabe? #ChileDespierta;201910190;2;7
501;user1690;tweet64848;2019-10-19 01:39:00;FALSO;FALSO;FALSO;es;#NoALaViolencia No lastimen a  bomberos! No los toquen ellos no;201910190;1;7
511;user1691;tweet78094;2019-10-19 22:04:00;FALSO;FALSO;FALSO;es;Piñera siempre llega tarde, anula el alza del pasaje, pero resulta que ahora lo queremos todo!;201910190;22;7
518;user1691;tweet75804;2019-10-19 19:50:00;FALSO;FALSO;FALSO;es;Acá la intendenta Karla Rubilar en conferencia de prensa! Jajajajajaja https://t.co/0YA3cNV1aL;201910190;19;7
520;user1691;tweet79482;2019-10-19 22:50:00;FALSO;FALSO;FALSO;es;Piñera hace todo mal!;201910190;22;7
523;user1691;tweet67765;2019-10-19 03:41:00;FALSO;FALSO;FALSO;es;Y esto sucede porque tenemos una oposición como el loly, vendida, dormida, corrompida que deja que nos pisoteen. Ciegos y sordos dejan que niños y jóvenes saquen la cara por nosotros y hagan lo que ellos no han sido capaces de hacer. Vergüenza!;201910190;3;7
525;user1691;tweet70445;2019-10-19 12:20:00;FALSO;FALSO;FALSO;es;El chileno vive con miedo. Y cuando el miedo es así de profundo te paraliza, pero luego, el cuerpo reacciona y algo extraño sucede, se llena de adrenalina, se pone en alerta y el temor se convierte en valor, eso se conoce como instinto de supervivencia y fue lo que sucedió ayer.;201910190;12;7
583;user1694;tweet80172;2019-10-19 23:21:00;FALSO;FALSO;FALSO;es;"El poncho te quedó grande manos cortas!!!
 #RenunciaPiñeraCuliao";201910190;23;7
585;user1694;tweet70426;2019-10-19 12:17:00;FALSO;FALSO;FALSO;es;"Que orgullo de ser chileno.
Aún hay patria ciudadanos!!!
#ChileDespierta
#ChileDesperto 
#EstadoDeExcepcion? 
#EvasionMasivaTodoElDia 
#EvasionTodoElDia 
#EvasionMasiva";201910190;12;7
597;user11306;tweet71331;2019-10-19 13:52:00;FALSO;FALSO;FALSO;es;Y a qué hora quemamos los canales de TV ??? #EstadoDeEmergencia #ChileDesperto;201910190;13;7
610;user11308;tweet77490;2019-10-19 21:51:00;FALSO;FALSO;FALSO;es;La verdad es una y es que #ChileDesperto. Mientras tanto, las noticias solo mostraran a los encapuchados y los saqueos en vez de mostrar los cacerolazos y hablar de los problemas de fondo, que son demasiados.;201910190;21;7
612;user11308;tweet78884;2019-10-19 22:37:00;FALSO;FALSO;FALSO;es;#ChileDesperto mierdaaaaa;201910190;22;7
691;user11310;tweet71296;2019-10-19 13:50:00;FALSO;FALSO;FALSO;es;#ceciliaperez nosotros también somos padres, abuelos y hijos y no llegamos temprano a nuestra ?? temprano porque el pasaje está caro. Que tiene que ver Venezuela y china?! #NoMasAbusos  de ustedes. No excusas wnas! #24Horas;201910190;13;7
693;user11310;tweet75675;2019-10-19 19:38:00;FALSO;FALSO;FALSO;es;#karlarubilar: la gente también quiere #paz #sueldosdignos y #nomasabusos por parte del #gobiernodechile . Recién están trabajando después de verle la cara a #chile por años!! La gente se aburrio de las mentiras de 100pre! #chile #news #CNN #24horas;201910190;19;7
695;user11310;tweet75969;2019-10-19 20:02:00;FALSO;FALSO;FALSO;es;#karlarubilar un ciclista increpa a rostro descubierto a un #milico que no puede tocarlo. Pero es porque el clicista no es violento! Solo dice verdad y el #milico: lo sabe! #cnn #24horas #Chile #news;201910190;20;7
697;user11310;tweet74238;2019-10-19 17:44:00;FALSO;FALSO;FALSO;es;#ceciliaperez primera ves que te vemos trabajando un sábado. Pero casi todo #Chile trabaja los fines de semana! #BastaDeAbusos #24Horas #Chile #chilenews;201910190;17;7
700;user11310;tweet76751;2019-10-19 21:02:00;FALSO;FALSO;FALSO;es;#vanrisenberger #sanmiguel #presente #elisacorrea en llamás. #yabastadeabusos @MuniSnMiguel no te vimos #sanhueza otro en que no gana millones y no cuida a sus #sanmiguelinos. #chileseaburrio #cnn #news #theguardian #24Horas https://t.co/iY6zf6YwLu;201910190;21;7
702;user11310;tweet72750;2019-10-19 15:54:00;FALSO;FALSO;FALSO;es;#chileannews #Cacerolazo #bastadeabusos #COP25Chile #theguardian #24HorasCentral #CNNChile #T13 #piñera #metrosantiago . Una hora de cacerolazo #1hour https://t.co/G7VXaL8Ycy;201910190;15;7
704;user11310;tweet75758;2019-10-19 19:46:00;FALSO;FALSO;FALSO;es;"Ya #Chile no te cree! #karlarubilar. #gobiernodechile ya no les creemos!! #BastaDeAbusos #news #24horas ""chile se levantó temprano a dejar la cagada!"" #cnn #bencinaconfuego #gentedesnuda en #alameda #parotransantiago #poblacionesalacalle #crisischile";201910190;19;7
706;user11310;tweet72557;2019-10-19 15:40:00;FALSO;FALSO;FALSO;es;@24HorasTVN el pueblo se aburrio #BastaDeAbusos https://t.co/VWe4rVJC42;201910190;15;7
707;user11310;tweet74210;2019-10-19 17:42:00;FALSO;FALSO;FALSO;es;#ceciliaperez ESTAMOS SUPER UNIDOS CONTRA LAS DISFERENCIAS! GRACIAS! #24Horas #BastaDeAbusos #gobiernodechile #chile #chilenews;201910190;17;7
708;user11310;tweet71256;2019-10-19 13:48:00;FALSO;FALSO;FALSO;es;#ceciliaperez : estamos más unidos que nunca y por eso no nos vamos dejar pichuliar @24HorasTVN #gobierno #NoMasAbusos;201910190;13;7
709;user11310;tweet71367;2019-10-19 13:54:00;FALSO;FALSO;FALSO;es;#ceciliaperez Ya se supo que la decisión de subir el precio del #metrosantiago es del #gobiernodechile y no del panel de expertos! Ustedes se despiertan temprano?! Nosotros=! Pero no ganamos 9 palos! @Senado_Chile #NoMasAbusos @24HorasTVN Nosotros somos= abuelos!;201910190;13;7
710;user11310;tweet76223;2019-10-19 20:23:00;FALSO;FALSO;FALSO;es;#subercaseux cerrado. #24Horas  #mediacagada #CNN #news #COP25Chile #BastaDeAbusos https://t.co/3ZuzdJgGc8;201910190;20;7
713;user11310;tweet78870;2019-10-19 22:36:00;FALSO;FALSO;FALSO;es;@GobiernodeChile  #ChileDesperto  demasiado tarde tu solución #Piñera. Ahora la gente quiere que soluciones #NoMasAFP  #sueldosdignos #leydeaborto  #educacion  todo lo que tienes pendiente. No escuchaste al pueblo y#chadwick tiro bencina #chile #cnn #theguardian #bbc #COP25Chile;201910190;22;7
714;user11310;tweet71568;2019-10-19 14:12:00;FALSO;FALSO;FALSO;es;#elmetrohayquelimpiarlo #ceciliaperez irás a limpiarlo? Ira #piñera ? Ira #Chadwick ira el veo de @metrodesantiago A limpiar? No sean sinvergüenzas y no llamen al pueblo a limpiar! #24Horas #NoMasAbusos;201910190;14;7
715;user11310;tweet64989;2019-10-19 01:48:00;FALSO;FALSO;FALSO;es;@rutadelmaipo está operativa su salida hacia el sur de Chile.?;201910190;1;7
718;user11310;tweet75639;2019-10-19 19:36:00;FALSO;FALSO;FALSO;es;#karlarubilar si no trabajamos unidos no lograremos solución. Efectivamente: ustedes deben dar solución. #BastaDeAbusos la gente ya no le cree al #gobiernodechile. Recién se están dando cuenta cuando les queman #chile?? #24horas;201910190;19;7
729;user11312;tweet64501;2019-10-19 01:24:00;FALSO;FALSO;FALSO;es;Que Buen Gesto... Apoyando A La Voz De Chile... ?????????? #Cacerolazo  #EvadirEsLuchar  #EvasionMasiva  #ChileDespierta  #EvasionMasivaTodoElDia https://t.co/m8xvwO364H;201910190;1;7
738;user11314;tweet74044;2019-10-19 17:29:00;FALSO;FALSO;FALSO;es;No es por el metro que se esta protestando, es por la salud de mierda, la desigualdad de la educación en chile, los sueldos adsurdamente altos del parlamentario, es por trabajar toda tu vida para recibir una mierda de pension, el que le perdonen a los grandes empresarios;201910190;17;7
756;user1699;tweet70325;2019-10-19 12:03:00;FALSO;FALSO;FALSO;es;@AlbertoMayol  escribirás en alguna parte con respecto a lo que esta pasando? Estarás en algún programa?;201910190;12;7
757;user1699;tweet77313;2019-10-19 21:41:00;FALSO;FALSO;FALSO;es;Algo muy extraño esta pasando Carabineros no esta actuando que pasa? Cual es la estrategia? que quede más la caga, para matar a diestra  y siniestra, decretar toque de queda? Que pasa? #toquedequeda #EstadoDeExcepción;201910190;21;7
765;user1699;tweet72585;2019-10-19 15:42:00;FALSO;FALSO;FALSO;es;Siempre habia pensado q el pueblo chileno es ignorante, sumiso, que no entiende, tengo que reconocer que me han tapado la boca, escucho a la gente que se manifiesta y sus motivos, cada análisis me parece brillante, creo que realmente despertamos #EstadoFallido #ChileDesperto;201910190;15;7
811;user1702;tweet71603;2019-10-19 14:17:00;FALSO;FALSO;FALSO;es;no se si me duele la cabeza de nervios o los oidos por la bulla que habia en el cacerolazo tengo una mezcla de sentimientos, estoy euforica pero los milicos no dan nada de seguridad, me hacen cagarme de miedo, cuidense mucho si salen;201910190;14;7
821;user1702;tweet71639;2019-10-19 14:20:00;FALSO;FALSO;FALSO;es;A lo mejor el próximo año sale en el wordpress photo la foto de piñera en el restorant mientras en Santiago estaba la cagá, pasando a la historia como el presidente más nefasto en tiempos de democracia;201910190;14;7
832;user1702;tweet75672;2019-10-19 19:38:00;FALSO;FALSO;FALSO;es;lo unico que les importa es que no haya aprovechamiento politico de la oposición pero no dan ninguna solución ni nada que llame de verdad al dialogo, ni una renuncia, un mea culpa, nada, un fiasco de gobierno;201910190;19;7
839;user1702;tweet77648;2019-10-19 21:55:00;FALSO;FALSO;FALSO;es;tanta palabreria y no decir nada relevante es un talento;201910190;21;7
840;user1702;tweet78126;2019-10-19 22:05:00;FALSO;FALSO;FALSO;es;el ejercito diciendo que no puede declarar toque de queda y piñera diciendo que los unicos que pueden es el jefe milico como es la wea?;201910190;22;7
870;user6646;tweet65782;2019-10-19 02:28:00;FALSO;FALSO;FALSO;es;Dejen de darle tribuna al ladrón de Rodolfo Cárter, prácticamente quiere matar a los manifestantes el muy ctm;201910190;2;7
880;user6646;tweet65680;2019-10-19 02:24:00;FALSO;FALSO;FALSO;es;Rodolfo Cárter quiere que los milicos salgan a la calle, facho qlo deja de hablar weas y págale a los empleados públicos de la comuna pajaron;201910190;2;7
887;user6646;tweet68824;2019-10-19 04:37:00;FALSO;FALSO;FALSO;es;No había un wn más aweonao que Iturriaga?? Premio a las declaraciones más aweonadas de la jornada #ParoNacionalYa;201910190;4;7
890;user6646;tweet67802;2019-10-19 03:42:00;FALSO;FALSO;FALSO;es;Roberto Cox cubriendo el incendio de un letrero con peligro de propagación a unos árboles jajajajajaja puta el payaso qlo grande;201910190;3;7
917;user1703;tweet78394;2019-10-19 22:14:00;FALSO;FALSO;FALSO;es;Como amo Stgo ahora ?;201910190;22;7
920;user1703;tweet78748;2019-10-19 22:30:00;FALSO;FALSO;FALSO;es;NO ES SÓLO EL METRO!!;201910190;22;7
921;user1703;tweet78980;2019-10-19 22:41:00;FALSO;FALSO;FALSO;es;Toque de queda hijos de puta. Que arda todo ahora conchetumadre ?????;201910190;22;7
927;user1703;tweet67498;2019-10-19 03:32:00;FALSO;FALSO;FALSO;es;MILICOS CULIAOS POR EL PICO;201910190;3;7
929;user1703;tweet78251;2019-10-19 22:09:00;FALSO;FALSO;FALSO;es;RODOLFO CARTER CON CHALECO ANTIBALAS ????;201910190;22;7
931;user1703;tweet77447;2019-10-19 21:49:00;FALSO;FALSO;FALSO;es;Viejo bastardo conchadetuputamadre ?? #RenunciaPiñeraCuliao;201910190;21;7
933;user1703;tweet77701;2019-10-19 21:56:00;FALSO;FALSO;FALSO;es;Puras mentiras bastardo culiao;201910190;21;7
1013;user1705;tweet67429;2019-10-19 03:29:00;FALSO;FALSO;FALSO;es;Y aprovechando el vuelo cambien las cagas de #afp o quemamos todo el país #EstadoDeExcepcion;201910190;3;7
1055;user1708;tweet63532;2019-10-19 00:32:00;FALSO;FALSO;FALSO;es;La actitud soberbia del gobierno es intolerable. Culpando a la ciudadanía por la protesta social y siendo sobrepasado en varios temas.#ParoNacionalYa;201910190;0;7
1059;user1708;tweet65740;2019-10-19 02:26:00;FALSO;FALSO;FALSO;es;Gobierno inepto y arrogante. Sin la mínima sensibilidad política creyendo que todo se soluciona con reprensión #ParoNacionalYa;201910190;2;7
1087;user1709;tweet72008;2019-10-19 14:57:00;FALSO;FALSO;FALSO;es;#ChileDesperto haber si los maipucinos se convocan en el jardín del templo para que el Ministro los eche a punta de salmos;201910190;14;7
1088;user1709;tweet73992;2019-10-19 17:27:00;FALSO;FALSO;FALSO;es;#ChileDesperto uy Ossandon, puta q te la estás jugando, cuídate de tu propio sector.;201910190;17;7
1096;user11339;tweet68265;2019-10-19 04:02:00;FALSO;FALSO;FALSO;es;@milena_magana @surdechile2 @sebastianpinera Estúpida qla;201910190;4;7
1097;user11339;tweet77856;2019-10-19 21:59:00;FALSO;FALSO;FALSO;es;#ChileDesperto nunca quedas mal con nadie. Renuncia CTM! https://t.co/rvrG9br8HJ;201910190;21;7
1098;user11339;tweet77530;2019-10-19 21:52:00;FALSO;FALSO;FALSO;es;#ChileDesperto renuncia nefasto y la ctm https://t.co/AmvIZJyjNJ;201910190;21;7
1099;user11339;tweet73828;2019-10-19 17:15:00;FALSO;FALSO;FALSO;es;Cerca de Matta con San Diego cerrado hacía parque O'higgins https://t.co/0NNFiqKyWN;201910190;17;7
1102;user11339;tweet74098;2019-10-19 17:33:00;FALSO;FALSO;FALSO;es;Alberto Hurtado con Ecuador 14:33 https://t.co/l2sUVu9oQ3;201910190;17;7
1103;user11339;tweet77727;2019-10-19 21:57:00;FALSO;FALSO;FALSO;es;#ChileDesperto Ahora que tiene la caga, el hueón solidariza con el pueblo, no se dejen engañar por este payaso ladrón, ha evadido toda la vida, le toca dar la cara. ??;201910190;21;7
1138;user1710;tweet70059;2019-10-19 11:18:00;FALSO;FALSO;FALSO;es;Crónica de un día de furia https://t.co/LnCjEd0BQI;201910190;11;7
1140;user1710;tweet73314;2019-10-19 16:38:00;FALSO;FALSO;FALSO;es;"żQué van a hacer cuando a los estudiante nos sumemos nosotros, los trabajadores, los obreros? żQué van a hacer?, me preguntó el taxista. #ChileDespierta 

esto escribí sobre la jornada de ayer.
https://t.co/Dnz1v3wZ53";201910190;16;7
1144;user1710;tweet73288;2019-10-19 16:35:00;FALSO;FALSO;FALSO;es;Queremos otro sistema. Uno equitativo, solidario, colaborativo y respetuoso de las personas y sus derechos. Se puede! Vamos Chile!!! Aún tenemos patria.;201910190;16;7
1177;user6649;tweet76205;2019-10-19 20:21:00;FALSO;FALSO;FALSO;es;NO CANELÓN LESIONADO NOOOOO;201910190;20;7
1179;user6649;tweet67234;2019-10-19 03:24:00;FALSO;FALSO;FALSO;es;"Terminen los campeonatos ahora, empezando por la Primera B.
Haga algo Sebastián!";201910190;3;7
1180;user6649;tweet66972;2019-10-19 03:19:00;FALSO;FALSO;FALSO;es;CHILECAZUELA IS COMING;201910190;3;7
1181;user6649;tweet76229;2019-10-19 20:23:00;FALSO;FALSO;FALSO;es;Entró Toby Castro, TOBY CASTRO CONCHETUMARE, QUIEN FUE EL CONCHETUMARE QUE TRAJO A ESE RECULIAO PA ACÁ?;201910190;20;7
1182;user6649;tweet76716;2019-10-19 21:00:00;FALSO;FALSO;FALSO;es;YA ME ILUSIONÉ CONCHETUMAREEEEEEEEE;201910190;21;7
1183;user6649;tweet75477;2019-10-19 19:22:00;FALSO;FALSO;FALSO;es;GOOOOOL CONCHETUMADRE VIVA CHILE;201910190;19;7
1184;user6649;tweet76241;2019-10-19 20:24:00;FALSO;FALSO;FALSO;es;No tenía ni ganas de ascender.;201910190;20;7
1185;user6649;tweet67550;2019-10-19 03:34:00;FALSO;FALSO;FALSO;es;Esto pasa por aprobar el aborto;201910190;3;7
1187;user6649;tweet66713;2019-10-19 03:14:00;FALSO;FALSO;FALSO;es;CONCHETUMADRE.;201910190;3;7
1190;user6649;tweet76266;2019-10-19 20:26:00;FALSO;FALSO;FALSO;es;Primera pelota que toca el muy conchetumadre de Castro y hace el ridiculo el payaso conchetumare, gordo puto;201910190;20;7
1191;user6649;tweet78435;2019-10-19 22:16:00;FALSO;FALSO;FALSO;es;Pablito Chill-e pa presidente.;201910190;22;7
1192;user6649;tweet75757;2019-10-19 19:46:00;FALSO;FALSO;FALSO;es;Pablito Chill-e es todo lo que está bien en este país.;201910190;19;7
1193;user6649;tweet78045;2019-10-19 22:02:00;FALSO;FALSO;FALSO;es;No se hagan los weones con la crisis en la salud conchetumare;201910190;22;7
1194;user6649;tweet75629;2019-10-19 19:35:00;FALSO;FALSO;FALSO;es;"Perdemos a Cerezito pal próximo partido.
Día triste para Chile.";201910190;19;7
1195;user6649;tweet79295;2019-10-19 22:46:00;FALSO;FALSO;FALSO;es;Que alguien vaya a revisar si resucitó Pinochet;201910190;22;7
1200;user6649;tweet66838;2019-10-19 03:17:00;FALSO;FALSO;FALSO;es;"Ajajajajajajaja yaaaaa quien fue?
Estado de Excepción
#EvasionMasivaTodoElDia https://t.co/nHe6FvnlPZ";201910190;3;7
1201;user6649;tweet65822;2019-10-19 02:30:00;FALSO;FALSO;FALSO;es;Ahora es cuando Espina manda a los milicos?;201910190;2;7
1205;user6649;tweet63082;2019-10-19 00:07:00;FALSO;FALSO;FALSO;es;No me aparece el perfil de Kast, żLo bajaron?;201910190;0;7
1207;user6649;tweet64652;2019-10-19 01:31:00;FALSO;FALSO;FALSO;es;Hola @sebastianpinera, ya concluyeron sus horas semanales?;201910190;1;7
1209;user6649;tweet63119;2019-10-19 00:09:00;FALSO;FALSO;FALSO;es;#AquiFaltaPinochet pa puro sacarle la conchetumare al viejo culiao.;201910190;0;7
1215;user6649;tweet65123;2019-10-19 01:55:00;FALSO;FALSO;FALSO;es;Ya no dan Morandé con compañía los viernes?;201910190;1;7
1223;user6649;tweet65883;2019-10-19 02:34:00;FALSO;FALSO;FALSO;es;Van a salir los milicos o ya están acostados?;201910190;2;7
1224;user6649;tweet66110;2019-10-19 02:45:00;FALSO;FALSO;FALSO;es;Cállate Matías del Rio rechuchetumare no sabes ni dónde queda el clítoris.;201910190;2;7
1233;user6649;tweet64579;2019-10-19 01:28:00;FALSO;FALSO;FALSO;es;Atacando a bomberos? No se pongan weones po conchetumare.;201910190;1;7
1238;user6649;tweet65514;2019-10-19 02:16:00;FALSO;FALSO;FALSO;es;Quemando Santiago con Pablito Chill-e sonando de fondo.;201910190;2;7
1243;user6649;tweet63717;2019-10-19 00:43:00;FALSO;FALSO;FALSO;es;Ñublense está quedando a un punto conchetumare.;201910190;0;7
1349;user11343;tweet70407;2019-10-19 12:15:00;FALSO;FALSO;FALSO;es;żpor qué me hacen llorar así? https://t.co/3gwqxdTxcx;201910190;12;7
1351;user11343;tweet70677;2019-10-19 12:48:00;FALSO;FALSO;FALSO;es;"qian kun no es mío, yo soy de él
https://t.co/bRSsb0CBn4";201910190;12;7
1353;user11343;tweet70331;2019-10-19 12:04:00;FALSO;FALSO;FALSO;es;"hoy es un día especial porque está de cumpleaños mine, y aunque nos conocimos hace muy poquito, ya le agarre cariño ??
feliz cumpleaños bella ????
eres un sol por dentro y por fuera, espero que tengas un día maravilloso, que comas muy rico y que todos tus deseos se cumplan ??? https://t.co/cq30ubDsqY";201910190;12;7
1355;user11343;tweet70624;2019-10-19 12:42:00;FALSO;FALSO;FALSO;es;"y seguimos con la odisea de llorar por jinyoung...
capítulo 3: jinyoung amando a jb, parte 10000
 https://t.co/UnFBpKovoY";201910190;12;7
1361;user11343;tweet70422;2019-10-19 12:16:00;FALSO;FALSO;FALSO;es;"al parecer hoy es el día de llorar por jinyoung ????
 https://t.co/EHqMR4nGKL";201910190;12;7
1377;user11344;tweet69089;2019-10-19 04:47:00;FALSO;FALSO;FALSO;es;la da cualquier color la intendenta porque trabajo desde muy temprano y hasta muy tarde, cuando le digan que no es la primera ni la ultima persona con un horario asi (y fijo, pq ta claro que no siempre hace lo mismo) se mata;201910190;4;7
1386;user11344;tweet64223;2019-10-19 01:11:00;FALSO;FALSO;FALSO;es;que arda esta ciudad culiaaaa, con la vida de una persona no ctm que impotencia #EvasionMasivaTodoElDia;201910190;1;7
1389;user11344;tweet79478;2019-10-19 22:50:00;FALSO;FALSO;FALSO;es;toque de queda ctm, ni con eso nos van a parar;201910190;22;7
1392;user11344;tweet73483;2019-10-19 16:49:00;FALSO;FALSO;FALSO;es;gente, estan bloqueando las tne asi que revisen el estado de las suyas porfa que esta wea es demasiado #ChileDesperto;201910190;16;7
1397;user11344;tweet73004;2019-10-19 16:14:00;FALSO;FALSO;FALSO;es;gral iturriaga dijo ojalá el partido del domingo se haga, es una instancia para celebrar y ojalá ver a un nuevo campeón, ven que se toman todo lo que pasa pa la chacota? no hay que esconderse ahora, salgamos a protestar, evadan y exprésense porque #ChileDesperto;201910190;16;7
1398;user11344;tweet73277;2019-10-19 16:35:00;FALSO;FALSO;FALSO;es;directo desde lo barnechea con su iphone 11, tienen un auto cada uno, nunca ha tenido un trabajo porque con la mesada carretea y NUNCA en su puta vida ha tomado el transporte publico #EstadoEmergencia #ChileDesperto https://t.co/3xOnrJg9gF;201910190;16;7
1401;user11344;tweet64311;2019-10-19 01:16:00;FALSO;FALSO;FALSO;es;como chucha se te puede pasar por la cabeza matar a un cabro que solo esta exponiendo su descontento? esa es la autoridad que supuestamente resguarda mi seguridad? chupenme el pico;201910190;1;7
1406;user11344;tweet76201;2019-10-19 20:20:00;FALSO;FALSO;FALSO;es;se empiezan a quemar los metros siendo que todas las estaciones están cerradas, las entradas resguardadas por los pacos y de la nada entran manifestantes sin que nadie se de cuenta a incendiar y grabar, sospechosa la hueá o no? #ChileDesperto #EstadoEmergencia;201910190;20;7
1407;user11344;tweet75555;2019-10-19 19:29:00;FALSO;FALSO;FALSO;es;todos los destrozos son montados, no le crean a la teleeeee, ahora aparecio una retroexcabadora quemada en vicuña, really????   #ChileDesperto;201910190;19;7
1413;user11344;tweet65021;2019-10-19 01:49:00;FALSO;FALSO;FALSO;es;se empieza a viralizar la muerte de un estudiante en maipú, el cacerolazo esta en su punto máximo, comienzan las noticias y boom, se quema el edificio de Enel já sospechoso, no?;201910190;1;7
1521;user11358;tweet69704;2019-10-19 07:16:00;FALSO;FALSO;FALSO;es;Estoy muy contento wach;201910190;7;7
1529;user11358;tweet69705;2019-10-19 07:16:00;FALSO;FALSO;FALSO;es;Onda la subi fuerteeeeee;201910190;7;7
1532;user11358;tweet69711;2019-10-19 07:22:00;FALSO;FALSO;FALSO;es;Anananananna muy en una. Muy piola;201910190;7;7
1601;user1716;tweet78852;2019-10-19 22:35:00;FALSO;FALSO;FALSO;es;Presidente @sebastianpinera por favor, estado de excepción en todo Chile, antes de que sea demasiado tarde...;201910190;22;7
1603;user1716;tweet66635;2019-10-19 03:13:00;FALSO;FALSO;FALSO;es;Que penoso lo que está pasando en Stgo... pucha que nos falta cultura como sociedad, nos está ganando la delincuencia...;201910190;3;7
1605;user11361;tweet69495;2019-10-19 05:36:00;FALSO;FALSO;FALSO;es;"Como muchos tweets que he visto??
#EvasionMasivaTodoElDia https://t.co/WOugmEaZvK";201910190;5;7
1606;user11361;tweet69534;2019-10-19 05:48:00;FALSO;FALSO;FALSO;es;"""Maldito el soldado que apunta su arma contra su pueblo. Simón Bolívar.
#EvasionMasivaTodoElDia";201910190;5;7
1608;user11361;tweet68888;2019-10-19 04:39:00;FALSO;FALSO;FALSO;es;"??OJO?? 
ĦTengan cuidado!
#EvasionMasivaTodoElDia https://t.co/HL9lx7XQ0b";201910190;4;7
1609;user11361;tweet68479;2019-10-19 04:15:00;FALSO;FALSO;FALSO;es;"Esto lo rescate de Instagram.
Fotos + historia.
#EvasionMasivaTodoElDia https://t.co/rG3N6t7IpZ";201910190;4;7
1610;user11361;tweet79434;2019-10-19 22:49:00;FALSO;FALSO;FALSO;es;"CONFIRMADO: Toque de Quedan en Chacabuco, Santiago, Puente Alto y San Bernardo a partir de las 22:00 pm a las 07:00 am??
ĦPor favor! Traten de llegar temprano a sus casas y cuídense.???
#ChileDesperto https://t.co/dirZP13zqB";201910190;22;7
