Column1;user_id;status_id;created_at;is_retweet;is_quote;is_reply;lang;text;created_at_int;hora;dia
195043;user1708;tweet247042;2019-11-03 15:20:00;FALSO;FALSO;FALSO;es;"Nos fuimos quedando en silencio Schwenke &amp; Nilo con letra Edo - YouTube 

PENOSAMENTE VIGENTE  https://t.co/eWsMYHkVKn";201911030;15;1
195046;user1708;tweet248651;2019-11-03 20:50:00;FALSO;FALSO;FALSO;es;La habías visto @LaRuciaLoca  ? https://t.co/aptkKc97gj;201911030;20;1
195158;user6649;tweet245328;2019-11-03 04:15:00;FALSO;FALSO;FALSO;es;"A que connotado wn de Rodelillo están velando?
Adivinen que institución wena pa jalar ha brillado por su ausencia.";201911030;4;1
195188;user11343;tweet249608;2019-11-03 23:55:00;FALSO;FALSO;FALSO;es;"ahora cada vez que escuche jopping me acordaré de esto 
https://t.co/GhUlTXMmYU";201911030;23;1
195190;user11343;tweet247125;2019-11-03 15:31:00;FALSO;FALSO;FALSO;es;"holi, vengo a recordarles que QUEDA UN DÍA PARA EL COMEBAAAAAACK 
https://t.co/UPq1vdsMNw";201911030;15;1
195296;user11358;tweet246846;2019-11-03 14:47:00;FALSO;FALSO;FALSO;es;Sobrado;201911030;14;1
195353;user1717;tweet248398;2019-11-03 19:59:00;FALSO;FALSO;FALSO;es;ayudenme a denunciar!!! rt  @Carabdechile @PDI_CHILE https://t.co/GmNiyBFAGU;201911030;19;1
195386;user11375;tweet244014;2019-11-03 00:27:00;FALSO;FALSO;FALSO;es;Soy más sueño que persona;201911030;0;1
195461;user1723;tweet246742;2019-11-03 14:28:00;FALSO;FALSO;FALSO;es;Una canallada de @KarlaEnAccion poner en duda el rol de observador del @inddhh herido por carabineros. Si era un funcionario administrativo y fue de observador, qué diferencia hace? #EstadoNacional;201911030;14;1
195465;user1723;tweet247569;2019-11-03 16:57:00;FALSO;FALSO;FALSO;es;A no caer en el truco fácil de los que echan todos en el mismo saco.  Ese recurso lo ha usado la derecha desde siempre y en todo el mundo. https://t.co/WoGc4NF8tI;201911030;16;1
195468;user1723;tweet246719;2019-11-03 14:24:00;FALSO;FALSO;FALSO;es;Cuando empieza la entrevista a @KarlaEnAccion en #EstadoNacional ? Hasta ahora ha sido puro discurso y lloriqueo de ella.;201911030;14;1
195497;user1727;tweet245923;2019-11-03 11:20:00;FALSO;FALSO;FALSO;es;Todos los chilenos: Una Nueva Constitución para Chile! - ĦFirma la petición! https://t.co/cHYz664FkR vía @ChangeorgLatino;201911030;11;1
195498;user1727;tweet245956;2019-11-03 11:37:00;FALSO;FALSO;FALSO;es;. @PamJiles @FELIX_GonzalezG @ifloresdiputado Acusación Constitucional contra Sebastián Piñera - ĦFirma la petición! https://t.co/JyFf1FRUFM vía @ChangeorgLatino;201911030;11;1
195526;user11423;tweet244033;2019-11-03 00:30:00;FALSO;FALSO;FALSO;es;En vd me ha dado un poco de pena estar lejos estos días, pero han sido días muy ricos ??;201911030;0;1
195567;user1735;tweet247681;2019-11-03 17:17:00;FALSO;FALSO;FALSO;es;SML afirma que no profundizó en orificios de bala encontrados en cuerpo de menor fallecido en el incendio de Kayser porque ellos no realizan pericias balísticas Cooptación de entidades estatales ?@PitxuSanmartin? ?@UNHumanRights? ?@hrw https://t.co/MhRu1H8kkj;201911030;17;1
195568;user1735;tweet245885;2019-11-03 11:01:00;FALSO;FALSO;FALSO;es;Todo mundo lo sabe, pero en Chile es ocultado por las autoridades para evitar responsabilidad política ?@PitxuSanmartin? ?@UNHumanRights? ?@hrw_espanol? ?@hrw? ?@amnistiaespana? ?@amnistia? ?@CIDH? ? https://t.co/4tN4pmsDLd;201911030;11;1
195611;user11433;tweet244883;2019-11-03 02:45:00;FALSO;FALSO;FALSO;es;Familia- regalándome nuevos materiales de dibujo Yo- en lo que los uso xD (Creó que me pase con dibujar a Bryan Drogado xD, que me gusta el personaje qwq) https://t.co/ivgYLiEO2y;201911030;2;1
195689;user11439;tweet244136;2019-11-03 00:43:00;FALSO;FALSO;FALSO;es;??Eres el mejor amigo del mundo mundial te amo muchísimo peti y te extraño muchísimo ?? @santicatn https://t.co/O6nFR4dFcb;201911030;0;1
195736;user11443;tweet247305;2019-11-03 15:59:00;FALSO;FALSO;FALSO;es;"No al golpe de estado. 

No a los NeoFachos.

No a los golpistas.

No a los Neoporfiristas.

No a los Neopinochetistas.

No a la Mafia del Poder.

No a militares traidores.";201911030;15;1
195743;user1742;tweet245629;2019-11-03 05:51:00;FALSO;FALSO;FALSO;es;a qué se debe el alza en boletas de @saesa ??? #NuevaConstitucion;201911030;5;1
195763;user1743;tweet245445;2019-11-03 04:44:00;FALSO;FALSO;FALSO;es;"1:43 am, se escucha a una mujer gritar ""aloooo"" en alguna casa cercana ...";201911030;4;1
195820;user11447;tweet244078;2019-11-03 00:35:00;FALSO;FALSO;FALSO;es;"#Repost fmacchiavello ??????
????
El arte es una forma de manifestación ????????? #chiledesperto #elderechodevivirenpaz #chile.
.
.
.
#FrancescaMacchiavello #EstoPasaEnChile #ChileDesperto #NoEstamosEnGuerra #NoMasAFP https://t.co/bqpd4jgE22";201911030;0;1
195845;user11447;tweet249454;2019-11-03 23:30:00;FALSO;FALSO;FALSO;es;"#Repost @clercanifru ??????
????
Anoche estuvimos presentes en el beneficio a los bomberos de la 8va compañía de Stgo en @barloreto. Felices de aportar con nuestro granito de arena ??????? https://t.co/3dMeqW3Jzp";201911030;23;1
195889;user1745;tweet244960;2019-11-03 02:59:00;FALSO;FALSO;FALSO;es;En mi mente los tweets de Publimetro tienen la voz del narrador de Arrested Development.;201911030;2;1
195898;user1745;tweet249579;2019-11-03 23:49:00;FALSO;FALSO;FALSO;es;Activen sus alarmas. https://t.co/ATBtB8agWr;201911030;23;1
195908;user11450;tweet247361;2019-11-03 16:10:00;FALSO;FALSO;FALSO;es;todos los chilenos: Una Nueva Constitución para Chile! - ĦFirma la petición! https://t.co/tWo9sIFwtf vía @ChangeorgLatino;201911030;16;1
195985;user1750;tweet246486;2019-11-03 13:48:00;FALSO;FALSO;FALSO;es;Mariana Loyola: 'El pinochetismo debería ser penado por ley como el nazismo' https://t.co/3J21ktRGJA;201911030;13;1
196032;user11470;tweet244687;2019-11-03 02:05:00;FALSO;FALSO;FALSO;es;"Hoy en la marcha pacífica de talagante se nos acercó un joven de situación calle diciendo que carabineros lo había quemado en la magrugada. Él es esquizofrenico.

#NuevaConstitución #peligropiñeramata https://t.co/Uf2rOSbXfO";201911030;2;1
196033;user11470;tweet244069;2019-11-03 00:33:00;FALSO;FALSO;FALSO;es;Nueva nueva nueva #NuevaConstitucion;201911030;0;1
196035;user11470;tweet244071;2019-11-03 00:34:00;FALSO;FALSO;FALSO;es;Una nueva #NuevaConstitucion https://t.co/0gbIJa7WZZ;201911030;0;1
196037;user11470;tweet244075;2019-11-03 00:34:00;FALSO;FALSO;FALSO;es;Ahora mismo #NuevaConstitucion https://t.co/rkR79HCEIt;201911030;0;1
196038;user11470;tweet244080;2019-11-03 00:35:00;FALSO;FALSO;FALSO;es;Una nueva #NuevaConstitucion https://t.co/V53rFP0gc1;201911030;0;1
196039;user11470;tweet244064;2019-11-03 00:32:00;FALSO;FALSO;FALSO;es;Ahora mismo #NuevaConstitucion;201911030;0;1
196040;user11470;tweet244066;2019-11-03 00:33:00;FALSO;FALSO;FALSO;es;Este chile necesita una #NuevaConstitucion https://t.co/P3Ua7RKvMP;201911030;0;1
196085;user11475;tweet246865;2019-11-03 14:51:00;FALSO;FALSO;FALSO;es;"Caminata a cerro Cayumanque ????????
#destacame
#trekkingcayumanque 
#yo
????????????????????? Pd:RE cansada https://t.co/lENEG4wBiV";201911030;14;1
196086;user11475;tweet246884;2019-11-03 14:53:00;FALSO;FALSO;FALSO;es;https://t.co/ejoEFmX85j porfa vallan a darle like para ganar ????????;201911030;14;1
196114;user11483;tweet247161;2019-11-03 15:37:00;FALSO;FALSO;FALSO;es;Nuestro compañero @lautarocarmona y la importancia de la acusación constitucional frente a las graves violaciones a los derechos humanos en el marco de la protesta social https://t.co/UyN8DplAUx;201911030;15;1
196149;user6668;tweet248347;2019-11-03 19:51:00;FALSO;FALSO;FALSO;es;"O una de dos:
Cadem no se conformó con los $956 millones. O simplemente le están dando la espalda al @GobiernodeChile https://t.co/Z7CloIOJXL";201911030;19;1
196155;user6668;tweet244902;2019-11-03 02:48:00;FALSO;FALSO;FALSO;es;"Te quedó grande Chile, igual que toda la ropa que usas deforme culiao!
#PeligroPiñeraMata";201911030;2;1
196157;user6668;tweet244754;2019-11-03 02:19:00;FALSO;FALSO;FALSO;es;"Si esto le parece violento, entonces usted no sabe lo ha hecho esta institución.
Cc @frentefotografico https://t.co/hht2sXKWg2";201911030;2;1
196230;user11486;tweet246465;2019-11-03 13:44:00;FALSO;FALSO;FALSO;es;"#CHV
Muy bien Carmen Hert, única mujer en el panel clara y precisa, Allaman sin respeto la hace callar, Inzulza hablando de acuerdos?";201911030;13;1
196235;user11488;tweet244789;2019-11-03 02:24:00;FALSO;FALSO;FALSO;es;"En relación al Impuesto específico ley N° 18.502 que fue instaurado en el año 1985 posterremoto de ese mismo año. Podrían los señores parlamentarios modificar la ley donde se rebaje el 50% al impuesto y con el otro 50% que se financian la Pension básica solidaria. 
#FrenteAmplio";201911030;2;1
196315;user28;tweet245180;2019-11-03 03:37:00;FALSO;FALSO;FALSO;es;The latest SabísQué!?! https://t.co/Qn1xJUHAvO Thanks to @ClauditaBR @Milito2_0 @MerinoFranco #erescooperativa #estudio;201911030;3;1
196374;user6675;tweet244043;2019-11-03 00:30:00;FALSO;FALSO;FALSO;es;@carlustweet que haces tu en twitter;201911030;0;1
196429;user1769;tweet246780;2019-11-03 14:36:00;FALSO;FALSO;FALSO;es;https://t.co/1VO8h9Ga3B gracias Pueblo Argentino;201911030;14;1
196434;user1770;tweet245831;2019-11-03 10:12:00;FALSO;FALSO;FALSO;es;"@PANCHOSAAVEDRA żpor qué tan callado... Cero apoyo en el momento más difícil de tu querido #ChileDesperto, acaso no puedes ?
#condineroteCallaron @canal13 @aluksicc  pide
#asambleaconstitiyente
#PlebiscitoAhora
#NuevaConstitucionAhora";201911030;10;1
196456;user11514;tweet247493;2019-11-03 16:39:00;FALSO;FALSO;FALSO;es;En serio no puedo creer que la gente no lo entienda;201911030;16;1
196500;user1778;tweet246991;2019-11-03 15:12:00;FALSO;FALSO;FALSO;es;Javiera Parada criticando al FA desde las páginas de El Mercurio (otra vez) żFuncional a la derecha y sus intereses o cándida inocencia juvenil? Juzgue usted;201911030;15;1
196534;user11521;tweet244911;2019-11-03 02:49:00;FALSO;FALSO;FALSO;es;"Tenemos tres cumpleaños, acá los Peronchos, ahí Corea Del Centro y adentro todo el gorilaje.
#PodemosHablar 
#SobredosisDeTV 
#LaNochedelosMuseos2019 
#LaNocheDeML https://t.co/PdmfGdbTvJ";201911030;2;1
196536;user11521;tweet244936;2019-11-03 02:55:00;FALSO;FALSO;FALSO;es;"Se festeja igual aunque la derecha rancia saque 40%????
Obvio papá!!! Se re festeja...
#AlbertoPresidente 
#SeFueronEnPrimeraVuelta
#SobredosisDeTV https://t.co/1vwHXM8ivd";201911030;2;1
196539;user11521;tweet247501;2019-11-03 16:42:00;FALSO;FALSO;FALSO;es;"Feliz cumple Hipólito!!!
#Volvimos
#AlbertoPresidente 
#AxelGonernador
#SeFueronenPrimeraVuelta https://t.co/EPPUyMEYTX";201911030;16;1
196649;user1785;tweet244344;2019-11-03 01:13:00;FALSO;FALSO;FALSO;es;los fachos se tomaron twitter?;201911030;1;1
196696;user11538;tweet248288;2019-11-03 19:37:00;FALSO;FALSO;FALSO;es;México. Las fuerzas armadas son leales al pueblo, el pueblo optó por AMLO cansado de tanto infamia y corrupción. Hoy la clase rica es la que pone en fuego la democracia que tanto a claman, pero sólo es válido si ellos ganan.;201911030;19;1
196756;user1787;tweet246324;2019-11-03 13:19:00;FALSO;FALSO;FALSO;es;Les comparto mi columna en @eldia_cl Los acuerdos: Más necesarios que nunca (aún no está el link). Bienvenidos los comentarios, los leo. https://t.co/UlOk45tehL;201911030;13;1
196763;user1787;tweet244422;2019-11-03 01:22:00;FALSO;FALSO;FALSO;es;No nos olvidemos de la sequía más grande de la historia y de localidades rurales que están padeciendo sus efectos. Dentro de prioridades de la agenda debe estar un esfuerzo significativo de inversión en sistemas de agua potable rural, y reforma al Código de Aguas???? @eldia_cl https://t.co/w6um1Ao3YO;201911030;1;1
196773;user1787;tweet246700;2019-11-03 14:20:00;FALSO;FALSO;FALSO;es;Chile necesita muchos Sergio Micco para salir de la crisis: que pongan la verdad por delante, claro, sobrio, preciso, empático. Probablemente su rol incomoda a los extremos, y eso habla muy bien de su rol y el del @inddhh #MesaCentral @T13 @carolaurrejola @IvanValenzuelaU;201911030;14;1
196835;user1791;tweet248240;2019-11-03 19:29:00;FALSO;FALSO;FALSO;es;"#NoMasComunismo 
#FueraComunismoDeChile 
#FueraComunistas
#NoAsambleaConstituyente...
Aquí la maravilla de constitución de Venezuela, que quiere Maduro replicar en Chile...
NO Más https://t.co/aD9kq3PlES";201911030;19;1
196851;user1792;tweet244837;2019-11-03 02:36:00;FALSO;FALSO;FALSO;es;Tres orificios en el tórax fueron encontrados en cuerpo calcinado en fábrica Kayser: correspondía a joven de 17 años y SML no profundizó | Publimetro Chile https://t.co/2QLMmWnwHZ;201911030;2;1
196985;user11567;tweet243864;2019-11-03 00:07:00;FALSO;FALSO;FALSO;es;me siento demasiado turbio con la foto de perfil de ronald mcdonald;201911030;0;1
197047;user6683;tweet249462;2019-11-03 23:32:00;FALSO;FALSO;FALSO;es;no se que es peor, si el scopa tu ma naa o el boomboomclat;201911030;23;1
197050;user6683;tweet248500;2019-11-03 20:19:00;FALSO;FALSO;FALSO;es;@sol__despeinada te quiero de presidentaaaa sos la 1;201911030;20;1
197053;user6683;tweet244241;2019-11-03 00:59:00;FALSO;FALSO;FALSO;es;me depositaron y nunca llegó La Plata a la cuenta, alguien sabe xq? será por que es fin de semana o que ayudaaaaa;201911030;0;1
197054;user6683;tweet248551;2019-11-03 20:31:00;FALSO;FALSO;FALSO;es;me dan mucho cringe los porteños tomando sol en cualquier plaza o parque jajaja che no da;201911030;20;1
197077;user6684;tweet244848;2019-11-03 02:38:00;FALSO;FALSO;FALSO;es;Hagánme el favor, tenerle miedo al Castrochavismo y no al Fondo Monetario Internacional.;201911030;2;1
197082;user11568;tweet247887;2019-11-03 18:01:00;FALSO;FALSO;FALSO;es;En algún lugar de Europa, año 2020....Sebastián no te quiero asustar, pero afuera está Garzón y unos policías y quieren hablar contigo... #AsambleaConstituyenteAhora #asambleaconstitiyente #ChileDesperto #MesaCentral #enacional #ChileProtesta #FueraFrenteAmplio #BuenDomingo https://t.co/yUCeCeINba;201911030;18;1
197128;user11569;tweet248298;2019-11-03 19:39:00;FALSO;FALSO;FALSO;es;mas lindos los nct unos bebés;201911030;19;1
197130;user11569;tweet245489;2019-11-03 04:55:00;FALSO;FALSO;FALSO;es;pal hoyo la kiki bruja le leyo las cartas a jungwoo  y ahora nos encontramos ?? llorando;201911030;4;1
197142;user11571;tweet245496;2019-11-03 04:58:00;FALSO;FALSO;FALSO;es;man?????? en mi cuenta anterior re interactuaba con mis mutuals y ahora?????????? mepusetriste????????????????????;201911030;4;1
197151;user11571;tweet247872;2019-11-03 17:59:00;FALSO;FALSO;FALSO;es;en cinco es el cumple de mi gata ???????????? silehago un pastel de los sobrecitos de whiskas uds q dicen;201911030;17;1
197211;user1794;tweet247378;2019-11-03 16:12:00;FALSO;FALSO;FALSO;es;Queeeee fomeeeeeee ???????? me quiero ir!! https://t.co/lsvyNqPUb8;201911030;16;1
197213;user1794;tweet247655;2019-11-03 17:12:00;FALSO;FALSO;FALSO;es;Cuando en @CHVNoticias dicen que Carabineros irrumpe en Merval me imagino esto #ChileDesperto #EstoNoHaTerminado https://t.co/Ug1OOxcn7v;201911030;17;1
197215;user1794;tweet248506;2019-11-03 20:21:00;FALSO;FALSO;FALSO;es;Alguien me explica la diferencia entre las dos banderas Mapuches la Azul con estrella blanca y la de tres colores con el Kultrun? ?? ?? #Mapuche https://t.co/xTVhnIFvbS;201911030;20;1
197220;user1794;tweet248419;2019-11-03 20:04:00;FALSO;FALSO;FALSO;es;Oye hoy no hubo marcha??? ?? ?? ??;201911030;20;1
197250;user11577;tweet248746;2019-11-03 21:10:00;FALSO;FALSO;FALSO;es;La normalidad de la florida, dia domingo, esto aun no termina mierda a seguir luchando hasta cambiar esta wea que nos hace mal a todos. https://t.co/NiEW08kZbe;201911030;21;1
197251;user11577;tweet248974;2019-11-03 21:54:00;FALSO;FALSO;FALSO;es;Y sigue la normalidad en la florida https://t.co/Z1Ikfnu43e;201911030;21;1
197271;user1800;tweet245019;2019-11-03 03:08:00;FALSO;FALSO;FALSO;es;Que atroz, se reúnen y les empiezan a disparar de inmediato.;201911030;3;1
197272;user1800;tweet246820;2019-11-03 14:44:00;FALSO;FALSO;FALSO;es;Perdón la ignorancia, pero no es que, la publicidad es carísima  en TV. Con respeto y sabiendo las carencias de bomberos, żno seria mejor utilizar esos recursos en sus hombres. y en materiales que en spot publicitario?, aunque el mensaje sea necesario.;201911030;14;1
197354;user1802;tweet245503;2019-11-03 05:00:00;FALSO;FALSO;FALSO;es;Después de dos semanas se vuelve a trabajar. Ahora por la casa, más rato por la causa. Damos gracias.;201911030;5;1
197489;user1805;tweet246803;2019-11-03 14:40:00;FALSO;FALSO;FALSO;es;"Menos senadores y diputados, reducir sus sueldos, exigir asistencia mínima y pago sólo por asistencia, y NUNCA MÁS que se elija a los ""arrastrados"" por votos de terceros #ENacional @estadonacional #PazParaChile #PazParaLaAraucania #PazPorChile";201911030;14;1
197490;user1805;tweet246696;2019-11-03 14:19:00;FALSO;FALSO;FALSO;es;Posibles cambios a la #Constitución deben realizarse en el #Parlamento. Si no es así, para qué elegimos diputados y senadores? ... para que canten en el parlamento? #NoAsambleaConstituyente #PazParaChile #Araucanía @estadonacional #enacional;201911030;14;1
197492;user1805;tweet245893;2019-11-03 11:06:00;FALSO;FALSO;FALSO;es;Lo democrático @labeasanchez es esperar las próximas elecciones en Chile y ver cómo les va. En la anterior, PERDIERON. Respeten la voluntad democrática de los chilenos #PazParaChile #Araucania;201911030;11;1
197495;user1805;tweet246671;2019-11-03 14:15:00;FALSO;FALSO;FALSO;es;Se requiere modificaciones urgentes al #INDH para que su composición funcionaria dé garantías a todos los chilenos, y cuide los #DDHH de TODOS los chilenos, que trabajen en el sector privado o en el Estado @estadonacional #EstadoNacional #PazParaChile #Araucanía;201911030;14;1
197499;user1805;tweet246641;2019-11-03 14:11:00;FALSO;FALSO;FALSO;es;Solamente cuando el #INDH cuide los derechos humanos de TODOS los #Chilenos , independiente del trabajo que tengan (funcionario privado o estatal) y sólo por el echo de ser humano, se validará en #Chile #EstadoNacional @estadonacional;201911030;14;1
197527;user1808;tweet249031;2019-11-03 22:07:00;FALSO;FALSO;FALSO;es;@Pauloque2 @h_barxel @senadornavarro @Senado_Chile @biobio @inddhh @el_dinamo @eldesconcierto @Emol @ElMercurio_cl @laestrellavalpo @thecliniccl @thetimesCL Hay marchas sin personas encapuchadas. El proyecto de ley no prosperó el 2013.;201911030;22;1
197529;user1808;tweet248366;2019-11-03 19:55:00;FALSO;FALSO;FALSO;es;@KarlaEnAccion no es la chica buena onda que parece. Las declaraciones que aparecen en la prensa hoy, dan cuenta que es más de lo mismo, con los mismos antivalores de su partido.;201911030;19;1
197538;user11597;tweet248524;2019-11-03 20:25:00;FALSO;FALSO;FALSO;es;Mañana colocolinxs superlunes a parar todo #ChileQuiereCambios #ChileDesperto #SuperLunes #RenunciaPiñera #BastaDeAbusos #PineraDictador #NoMasAbusos #vamoscolocolo @marcelobarti @CSDColoColo @GARRABLANCAofi @colocolodetodos #ChileResiste #asambleaconstitiyente #NuevaConstitucion https://t.co/Hg01eV67v7;201911030;20;1
197550;user11597;tweet247710;2019-11-03 17:26:00;FALSO;FALSO;FALSO;es;"ESTE LUNES - COLOCOLINX A PARAR TODO

El gobierno junto a los medios de comunicación al servicio de los poderosos, nos quieren hacer pensar que esto ya terminó y así seguir con su agenda neoliberal cerrando por https://t.co/QOuKkfQH0N";201911030;17;1
197626;user1809;tweet247290;2019-11-03 15:56:00;FALSO;FALSO;FALSO;es;"Esto puede ayudar.
Leer por favor. https://t.co/dVbF5gJXCq";201911030;15;1
197628;user1809;tweet247811;2019-11-03 17:47:00;FALSO;FALSO;FALSO;es;"@Cooperativa 
Caravana de ciclistas baja por las condes altura 9000 hacia la MONEDA.";201911030;17;1
197709;user11604;tweet248122;2019-11-03 18:56:00;FALSO;FALSO;FALSO;es;El pez por la boca muere https://t.co/6tBXpUiMXU;201911030;18;1
197710;user11604;tweet246982;2019-11-03 15:10:00;FALSO;FALSO;FALSO;es;"Miguel  Ángel  Fernández  Pastor 
https://t.co/7zYIaybn87";201911030;15;1
197712;user11604;tweet244970;2019-11-03 03:00:00;FALSO;FALSO;FALSO;es;"@beatrizmancuso ya te sigo
Espero reciprocidad";201911030;3;1
197742;user11609;tweet248683;2019-11-03 20:55:00;FALSO;FALSO;FALSO;es;"Esto es es tú contra @sebastianpinera no a tú favor, deja de apropiar te de un movimiento que no te quiere, la gente ya no te cree.
#ChileNoSeRinde
#ChileDesperto #LaMarchaMasGrandeDeChile2 https://t.co/drTPJbfSu8";201911030;20;1
198152;user11638;tweet247776;2019-11-03 17:39:00;FALSO;FALSO;FALSO;es;Me emociono demasiado esto a pesar de que no juego Overwatch wtf blizzard https://t.co/0rl4wqQU9n;201911030;17;1
198153;user11638;tweet245070;2019-11-03 03:18:00;FALSO;FALSO;FALSO;es;Estaba escuchando las canciónes de JD pantoja y lpm que cringe??;201911030;3;1
198154;user11638;tweet245790;2019-11-03 09:01:00;FALSO;FALSO;FALSO;es;Me quede jugando pinturillo (versión lol) con mis amigos y ya son las 06:00 am :) https://t.co/O5vdleer3c;201911030;9;1
198163;user1827;tweet248796;2019-11-03 21:20:00;FALSO;FALSO;FALSO;es;"#ferrari a 56 segundos... En premio de las Américas... No me pueden decir que es el mejor vehículo de la #F1 hasta cuando se mienten,  lo siento por mi #Ferrari, pero es la pura verdad.
Frustrado me siento por las  malas estrategias, malas planificaciones... Todo mal ??";201911030;21;1
198314;user1830;tweet247267;2019-11-03 15:53:00;FALSO;FALSO;FALSO;es;"#Enacional #AsambleaConstituyenteAhora 
Valentina Quiroga dió en el clavo...
Si no se llama a Asamblea, esto puede ser peor...";201911030;15;1
198332;user1832;tweet248193;2019-11-03 19:18:00;FALSO;FALSO;FALSO;es;Una vez mas @FalabellaAyuda me deja sin mi compra y sin regalo para alguien especial. Se paga envío mas caro para que llegue 1 día excato, no llega y su respuesta es... Estamos en contacto ?? nefasto servicio.;201911030;19;1
198352;user1833;tweet246206;2019-11-03 12:55:00;FALSO;FALSO;FALSO;es;#KASTraoMental ya fue TT ???;201911030;12;1
198495;user11677;tweet248065;2019-11-03 18:41:00;FALSO;FALSO;FALSO;es;"@diamaov detrás de una gran hombre siempre hay una gran mujer. Que lindo es ver esas historias donde tu pareja no solo es tu pareja. Si no. Tú amigo, cómplice, apoyo, etc. 
Gracias.
https://t.co/T5g6fECZI5";201911030;18;1
198496;user11677;tweet248982;2019-11-03 21:57:00;FALSO;FALSO;FALSO;es;En Bogotá Kike pretendía masiva expropiación de 9000 hectáreas. Y escucho un silencio cómplice  @DCoronell @CGurisattiNTN24 @HassNassar @DanielSamperO @VickyDavilaH @yohirakerman @PirryOficial https://t.co/Ap0ugcLLEv;201911030;21;1
198535;user1839;tweet247132;2019-11-03 15:32:00;FALSO;FALSO;FALSO;es;#PolerasBlancas #ArribaConce Estamos para demostrar que la violencia no es el camino. Limpiar Conce también es una forma de decir basta ?? De acuerdo con las manifestaciones pero no con la #violencia #ConQuierePaz #NoMasViolencia https://t.co/eK6RjX8lvj;201911030;15;1
198566;user11680;tweet243994;2019-11-03 00:24:00;FALSO;FALSO;FALSO;es;@adictiveswoong Fue mi culpaż https://t.co/PxMwIkHMRL;201911030;0;1
198570;user1842;tweet246784;2019-11-03 14:37:00;FALSO;FALSO;FALSO;es;Buen domingo para...... casi todos;201911030;14;1
198573;user1842;tweet245455;2019-11-03 04:47:00;FALSO;FALSO;FALSO;es;Si el cielo existe quiero que sea algo asi: https://t.co/5l5zRdF4Ir;201911030;4;1
198575;user1842;tweet247483;2019-11-03 16:36:00;FALSO;FALSO;FALSO;es;El almuerzo de hoy permite un rico aperitivo... https://t.co/jmvAE9B5CD;201911030;16;1
198742;user1845;tweet247954;2019-11-03 18:15:00;FALSO;FALSO;FALSO;es;Cadem: Aprobación de Piñera cae un punto y cambio de gabinete registra un 64% de evaluación negativa https://t.co/zRJWB2zyvu vía @emol / un 87% se mostró a favor cambiar la constitución actual/ Piñera llegara al 1% de aprob y lo irá a donar a la iglesia;201911030;18;1
198747;user1845;tweet249027;2019-11-03 22:06:00;FALSO;FALSO;FALSO;es;Por que chucha no está toda remix en spotify !!!!;201911030;22;1
198757;user1845;tweet245709;2019-11-03 06:47:00;FALSO;FALSO;FALSO;es;Me acuesto tranquilo después de haberme tomado un vasito de pisco con tonica. Mi cuerpo lo necesitaba ??;201911030;6;1
198759;user1845;tweet246765;2019-11-03 14:32:00;FALSO;FALSO;FALSO;es;Ayer estuvo bueno el #UFC244 y la piscola para coronar la noche pero recuerde necesitamos una #NuevaConstitucion;201911030;14;1
198761;user1845;tweet247234;2019-11-03 15:48:00;FALSO;FALSO;FALSO;es;Me pondré al dia con todo lo pendiente luego de dias sin concentración con la cabeza en cualquier parte y viendo peaky blinders;201911030;15;1
198765;user1845;tweet244247;2019-11-03 01:00:00;FALSO;FALSO;FALSO;es;Que lo sepan en todo el mundo, que nuestro presidente es un #PeligroPiñeraMata;201911030;1;1
198769;user1845;tweet245713;2019-11-03 06:50:00;FALSO;FALSO;FALSO;es;Todo el mundo con insomnio!! Que sucede?;201911030;6;1
198771;user1845;tweet244144;2019-11-03 00:44:00;FALSO;FALSO;FALSO;es;Tengo el hanamichi por acá ?????? ya lo tienes? Y si no lo tienes pideloo !!;201911030;0;1
198772;user1845;tweet244287;2019-11-03 01:06:00;FALSO;FALSO;FALSO;es;Por que reviviste los momentos mas doloroso de Chile y manchaste una estación con torturas! #PeligroPiñeraMata https://t.co/Tup5dJFiPD;201911030;1;1
198825;user1848;tweet245239;2019-11-03 03:51:00;FALSO;FALSO;FALSO;es;"Nadie:
Yo: pi ñe ra culiao, pi ñe ra culiao ??";201911030;3;1
198844;user11704;tweet244119;2019-11-03 00:40:00;FALSO;FALSO;FALSO;es;Este es el avance al que nos lleva la izquierda.....para ellos quedarse con el Poder...y destruir Chile...!!!!! https://t.co/9paI2nF7se;201911030;0;1
198845;user11704;tweet244133;2019-11-03 00:43:00;FALSO;FALSO;FALSO;es;#NoaLaAsambleaConstituyenteLa pura Verdad..ya nadie les cree.son todos Zurdos...#NoaLaAsambleaConstituyente https://t.co/woZQBpgjww;201911030;0;1
198964;user1850;tweet249273;2019-11-03 22:58:00;FALSO;FALSO;FALSO;es;Acaba de publicar una foto https://t.co/OWrWPgKvYB;201911030;22;1
198972;user1850;tweet249264;2019-11-03 22:56:00;FALSO;FALSO;FALSO;es;Csmmm estamos kgaos.. Será por que es DC? https://t.co/42zImZyUHS;201911030;22;1
199087;user1855;tweet245566;2019-11-03 05:21:00;FALSO;FALSO;FALSO;es;Lunes donde se marcha? Temuco;201911030;5;1
199088;user1855;tweet244223;2019-11-03 00:55:00;FALSO;FALSO;FALSO;es;@luislarrainlyd no tiene nada que ver informese;201911030;0;1
